	APMC	Commodity	combined_label	date	modal_price	quarter	deseasonalise_price
21473	akluj	shevga	akluj:shevga	2014-09-01	2866	3	2698.243613350723
21474	akluj	shevga	akluj:shevga	2015-09-01	2175	3	2047.6901113181516
21475	akluj	shevga	akluj:shevga	2016-09-01	2460	3	2316.008125904668
23415	akluj	shevga	akluj:shevga	2016-11-01	5225	4	4803.61004722606
19208	akluj	tomato	akluj:tomato	2015-04-01	818	2	473.6
19209	akluj	tomato	akluj:tomato	2016-04-01	2525	2	2180.6
19406	akluj	tomato	akluj:tomato	2015-08-01	1100	3	1032.5714285714287
19407	akluj	tomato	akluj:tomato	2016-08-01	1380	3	1312.5714285714287
19603	akluj	tomato	akluj:tomato	2014-12-01	1222	4	1282.25
19604	akluj	tomato	akluj:tomato	2015-12-01	2241	4	2301.25
19799	akluj	tomato	akluj:tomato	2015-02-01	1144	1	1441.6666666666667
19800	akluj	tomato	akluj:tomato	2016-02-01	1363	1	1660.6666666666667
19996	akluj	tomato	akluj:tomato	2015-01-01	1339	1	1636.6666666666667
19997	akluj	tomato	akluj:tomato	2016-01-01	2097	1	2394.6666666666665
20194	akluj	tomato	akluj:tomato	2015-07-01	1823	3	1755.5714285714287
20195	akluj	tomato	akluj:tomato	2016-07-01	4280	3	4212.571428571428
20391	akluj	tomato	akluj:tomato	2015-06-01	1537	2	1192.6
20392	akluj	tomato	akluj:tomato	2016-06-01	4857	2	4512.6
20589	akluj	tomato	akluj:tomato	2015-03-01	713	1	1010.6666666666667
20590	akluj	tomato	akluj:tomato	2016-03-01	1429	1	1726.6666666666667
20787	akluj	tomato	akluj:tomato	2015-05-01	869	2	524.6
20788	akluj	tomato	akluj:tomato	2016-05-01	2589	2	2244.6
20982	akluj	tomato	akluj:tomato	2014-11-01	1118	4	1178.25
20983	akluj	tomato	akluj:tomato	2015-11-01	3036	4	3096.25
21185	akluj	tomato	akluj:tomato	2014-10-01	1754	4	1814.25
21186	akluj	tomato	akluj:tomato	2015-10-01	1338	4	1398.25
21187	akluj	tomato	akluj:tomato	2016-10-01	855	4	915.25
21476	akluj	tomato	akluj:tomato	2014-09-01	1711	3	1643.5714285714287
21477	akluj	tomato	akluj:tomato	2015-09-01	1131	3	1063.5714285714287
21478	akluj	tomato	akluj:tomato	2016-09-01	761	3	693.5714285714286
23416	akluj	tomato	akluj:tomato	2016-11-01	670	4	730.25
19192	akluj	water melon	akluj:water melon	2015-04-01	300	2	145.9
19193	akluj	water melon	akluj:water melon	2016-04-01	1243	2	1088.9
19390	akluj	water melon	akluj:water melon	2015-08-01	756	3	803.7142857142857
19391	akluj	water melon	akluj:water melon	2016-08-01	583	3	630.7142857142857
19588	akluj	water melon	akluj:water melon	2015-12-01	659	4	684.0833333333334
19783	akluj	water melon	akluj:water melon	2015-02-01	500	1	510.1666666666667
19784	akluj	water melon	akluj:water melon	2016-02-01	543	1	553.1666666666666
19980	akluj	water melon	akluj:water melon	2015-01-01	378	1	388.1666666666667
19981	akluj	water melon	akluj:water melon	2016-01-01	679	1	689.1666666666666
20178	akluj	water melon	akluj:water melon	2015-07-01	818	3	865.7142857142857
20179	akluj	water melon	akluj:water melon	2016-07-01	675	3	722.7142857142857
20375	akluj	water melon	akluj:water melon	2015-06-01	840	2	685.9
20376	akluj	water melon	akluj:water melon	2016-06-01	967	2	812.9
20573	akluj	water melon	akluj:water melon	2015-03-01	388	1	398.1666666666667
20574	akluj	water melon	akluj:water melon	2016-03-01	825	1	835.1666666666666
20771	akluj	water melon	akluj:water melon	2015-05-01	438	2	283.9
20772	akluj	water melon	akluj:water melon	2016-05-01	1131	2	976.9
20968	akluj	water melon	akluj:water melon	2015-11-01	690	4	715.0833333333334
21162	akluj	water melon	akluj:water melon	2014-10-01	300	4	325.0833333333333
21163	akluj	water melon	akluj:water melon	2015-10-01	653	4	678.0833333333334
21164	akluj	water melon	akluj:water melon	2016-10-01	412	4	437.0833333333333
21453	akluj	water melon	akluj:water melon	2014-09-01	990	3	1037.7142857142858
21454	akluj	water melon	akluj:water melon	2015-09-01	750	3	797.7142857142857
21455	akluj	water melon	akluj:water melon	2016-09-01	408	3	455.7142857142857
23408	akluj	water melon	akluj:water melon	2016-11-01	750	4	775.0833333333334
0	akole	bajri	akole:bajri	2015-04-01	1525	2	1511.5392788817474
1	akole	bajri	akole:bajri	2016-04-01	1685	2	1670.1270065021272
173	akole	bajri	akole:bajri	2015-08-01	1625	3	1615.1856860163282
174	akole	bajri	akole:bajri	2016-08-01	1675	3	1664.883707124523
345	akole	bajri	akole:bajri	2014-12-01	1563	4	1572.4143146957117
346	akole	bajri	akole:bajri	2015-12-01	1619	4	1628.7516157980533
517	akole	bajri	akole:bajri	2015-02-01	1196	1	1199.7541334775271
518	akole	bajri	akole:bajri	2016-02-01	1575	1	1579.9437794541016
690	akole	bajri	akole:bajri	2015-01-01	1580	1	1584.959473992051
691	akole	bajri	akole:bajri	2016-01-01	1575	1	1579.9437794541016
864	akole	bajri	akole:bajri	2015-07-01	1488	3	1479.0131081798747
865	akole	bajri	akole:bajri	2016-07-01	1719	3	1708.6179656997342
1033	akole	bajri	akole:bajri	2015-06-01	1588	2	1573.983196632272
1034	akole	bajri	akole:bajri	2016-06-01	1617	2	1602.7272222634658
1207	akole	bajri	akole:bajri	2015-03-01	1538	1	1542.827639873275
1208	akole	bajri	akole:bajri	2016-03-01	1600	1	1605.022252143849
1381	akole	bajri	akole:bajri	2015-05-01	1775	2	1759.3326032885911
1382	akole	bajri	akole:bajri	2016-05-01	1683	2	1668.1446599068724
1554	akole	bajri	akole:bajri	2014-11-01	1550	4	1559.3360126540967
1555	akole	bajri	akole:bajri	2015-11-01	1569	4	1578.4504540995342
1725	akole	bajri	akole:bajri	2014-10-01	1560	4	1569.3962449938006
1726	akole	bajri	akole:bajri	2015-10-01	1558	4	1567.3841985258598
1727	akole	bajri	akole:bajri	2016-10-01	1594	4	1603.6010349487938
1978	akole	bajri	akole:bajri	2014-09-01	1650	3	1640.0346965704257
1979	akole	bajri	akole:bajri	2015-09-01	1563	3	1553.5601398421668
1980	akole	bajri	akole:bajri	2016-09-01	1600	3	1590.336675462231
23774	akole	bajri	akole:bajri	2016-11-01	1588	4	1597.5648955449715
6	akole	gram	akole:gram	2015-04-01	3350	2	3190.0
7	akole	gram	akole:gram	2016-04-01	4383	2	4223.0
179	akole	gram	akole:gram	2015-08-01	3567	3	3486.4166666666665
180	akole	gram	akole:gram	2016-08-01	6050	3	5969.416666666667
351	akole	gram	akole:gram	2014-12-01	3235	4	3098.5625
352	akole	gram	akole:gram	2015-12-01	3650	4	3513.5625
523	akole	gram	akole:gram	2015-02-01	3200	1	3333.3333333333335
524	akole	gram	akole:gram	2016-02-01	3500	1	3633.3333333333335
696	akole	gram	akole:gram	2015-01-01	3250	1	3383.3333333333335
697	akole	gram	akole:gram	2016-01-01	3550	1	3683.3333333333335
870	akole	gram	akole:gram	2015-07-01	3525	3	3444.4166666666665
871	akole	gram	akole:gram	2016-07-01	6000	3	5919.416666666667
1039	akole	gram	akole:gram	2015-06-01	3675	2	3515.0
1040	akole	gram	akole:gram	2016-06-01	5300	2	5140.0
1213	akole	gram	akole:gram	2015-03-01	3225	1	3358.3333333333335
1214	akole	gram	akole:gram	2016-03-01	3800	1	3933.3333333333335
1387	akole	gram	akole:gram	2015-05-01	3500	2	3340.0
1388	akole	gram	akole:gram	2016-05-01	5067	2	4907.0
1560	akole	gram	akole:gram	2014-11-01	3230	4	3093.5625
1561	akole	gram	akole:gram	2015-11-01	3575	4	3438.5625
1734	akole	gram	akole:gram	2014-10-01	3100	4	2963.5625
1735	akole	gram	akole:gram	2015-10-01	3500	4	3363.5625
1736	akole	gram	akole:gram	2016-10-01	6750	4	6613.5625
1987	akole	gram	akole:gram	2014-09-01	3067	3	2986.4166666666665
1988	akole	gram	akole:gram	2015-09-01	3600	3	3519.4166666666665
23777	akole	gram	akole:gram	2016-11-01	6500	4	6363.5625
10	akole	onion	akole:onion	2015-04-01	849	2	877.551166785509
11	akole	onion	akole:onion	2016-04-01	662	2	684.2625116749199
183	akole	onion	akole:onion	2015-08-01	3982	3	3951.2249590611905
184	akole	onion	akole:onion	2016-08-01	682	3	676.7291366347895
355	akole	onion	akole:onion	2014-12-01	1204	4	1152.8500761226537
356	akole	onion	akole:onion	2015-12-01	929	4	889.5329906295226
527	akole	onion	akole:onion	2015-02-01	1222	1	1242.0455726102152
528	akole	onion	akole:onion	2016-02-01	768	1	780.5981994800698
700	akole	onion	akole:onion	2015-01-01	738	1	750.1060823128796
701	akole	onion	akole:onion	2016-01-01	802	1	815.1559322695521
874	akole	onion	akole:onion	2015-07-01	2134	3	2117.507298502406
875	akole	onion	akole:onion	2016-07-01	697	3	691.6132085549095
1043	akole	onion	akole:onion	2015-06-01	1651	2	1706.5217625004423
1044	akole	onion	akole:onion	2016-06-01	754	2	779.3563954726429
1217	akole	onion	akole:onion	2015-03-01	1278	1	1298.9641913223036
1218	akole	onion	akole:onion	2016-03-01	712	1	723.6795807679814
1391	akole	onion	akole:onion	2015-05-01	1015	2	1049.1336092900963
1392	akole	onion	akole:onion	2016-05-01	612	2	632.5810530892009
1564	akole	onion	akole:onion	2014-11-01	1052	4	1007.3075415955412
1565	akole	onion	akole:onion	2015-11-01	1464	4	1401.8044114979775
1740	akole	onion	akole:onion	2014-10-01	1230	4	1177.745509660186
1741	akole	onion	akole:onion	2015-10-01	2337	4	2237.7164683543533
1742	akole	onion	akole:onion	2016-10-01	589	4	563.9773212925606
1992	akole	onion	akole:onion	2014-09-01	1250	3	1240.339326676667
1993	akole	onion	akole:onion	2015-09-01	4037	3	4005.799889434964
1994	akole	onion	akole:onion	2016-09-01	485	3	481.2516587505468
23779	akole	onion	akole:onion	2016-11-01	660	4	631.9610051835144
2	akole	paddy-unhusked	akole:paddy-unhusked	2015-04-01	1625	2	1611.2938511154757
3	akole	paddy-unhusked	akole:paddy-unhusked	2016-04-01	1704	2	1689.6275214158588
175	akole	paddy-unhusked	akole:paddy-unhusked	2015-08-01	1625	3	1622.9448479176694
176	akole	paddy-unhusked	akole:paddy-unhusked	2016-08-01	1700	3	1697.849994744639
347	akole	paddy-unhusked	akole:paddy-unhusked	2014-12-01	1625	4	1634.2879874456642
348	akole	paddy-unhusked	akole:paddy-unhusked	2015-12-01	1607	4	1616.185105123189
519	akole	paddy-unhusked	akole:paddy-unhusked	2015-02-01	1108	1	1109.9125530514107
520	akole	paddy-unhusked	akole:paddy-unhusked	2016-02-01	1669	1	1671.8809124935058
692	akole	paddy-unhusked	akole:paddy-unhusked	2015-01-01	1600	1	1602.761809460521
693	akole	paddy-unhusked	akole:paddy-unhusked	2016-01-01	1625	1	1627.8049627333414
866	akole	paddy-unhusked	akole:paddy-unhusked	2015-07-01	1595	3	1592.9827891868817
867	akole	paddy-unhusked	akole:paddy-unhusked	2016-07-01	1663	3	1660.8967889766673
1035	akole	paddy-unhusked	akole:paddy-unhusked	2015-06-01	1692	2	1677.7287360537753
1036	akole	paddy-unhusked	akole:paddy-unhusked	2016-06-01	1669	2	1654.9227307764486
1209	akole	paddy-unhusked	akole:paddy-unhusked	2015-03-01	1613	1	1615.7842491623876
1210	akole	paddy-unhusked	akole:paddy-unhusked	2016-03-01	1619	1	1621.7946059478645
1383	akole	paddy-unhusked	akole:paddy-unhusked	2015-05-01	1681	2	1666.821516138532
1384	akole	paddy-unhusked	akole:paddy-unhusked	2016-05-01	1675	2	1660.8721234574903
1556	akole	paddy-unhusked	akole:paddy-unhusked	2014-11-01	1625	4	1634.2879874456642
1557	akole	paddy-unhusked	akole:paddy-unhusked	2015-11-01	1638	4	1647.3622913452293
1728	akole	paddy-unhusked	akole:paddy-unhusked	2014-10-01	1669	4	1678.5394775672698
1729	akole	paddy-unhusked	akole:paddy-unhusked	2015-10-01	1675	4	1684.5737716747615
1730	akole	paddy-unhusked	akole:paddy-unhusked	2016-10-01	1650	4	1659.4308795602128
1981	akole	paddy-unhusked	akole:paddy-unhusked	2014-09-01	1681	3	1678.87402421514
1982	akole	paddy-unhusked	akole:paddy-unhusked	2015-09-01	1700	3	1697.849994744639
1983	akole	paddy-unhusked	akole:paddy-unhusked	2016-09-01	1645	3	1642.9195537381947
23775	akole	paddy-unhusked	akole:paddy-unhusked	2016-11-01	1613	4	1622.2193992306807
8	akole	soybean	akole:soybean	2015-04-01	3250	2	3193.9298517781767
9	akole	soybean	akole:soybean	2016-04-01	3683	2	3619.4595827997
181	akole	soybean	akole:soybean	2015-08-01	3000	3	2995.2904203174908
182	akole	soybean	akole:soybean	2016-08-01	3425	3	3419.6232298624686
353	akole	soybean	akole:soybean	2014-12-01	3000	4	3061.7088395782325
354	akole	soybean	akole:soybean	2015-12-01	3250	4	3316.8512428764184
525	akole	soybean	akole:soybean	2015-02-01	2270	1	2274.2019581134473
526	akole	soybean	akole:soybean	2016-02-01	3375	1	3381.2474046840903
698	akole	soybean	akole:soybean	2015-01-01	3025	1	3030.599525679814
699	akole	soybean	akole:soybean	2016-01-01	3300	1	3306.108573468888
872	akole	soybean	akole:soybean	2015-07-01	3130	3	3125.0863385312487
873	akole	soybean	akole:soybean	2016-07-01	3475	3	3469.54473686776
1041	akole	soybean	akole:soybean	2015-06-01	3250	2	3193.9298517781767
1042	akole	soybean	akole:soybean	2016-06-01	3500	2	3439.616763453421
1215	akole	soybean	akole:soybean	2015-03-01	2975	1	2980.506971536346
1216	akole	soybean	akole:soybean	2016-03-01	3375	1	3381.2474046840903
1389	akole	soybean	akole:soybean	2015-05-01	3475	2	3415.0480722858965
1390	akole	soybean	akole:soybean	2016-05-01	3525	2	3464.1854546209456
1562	akole	soybean	akole:soybean	2014-11-01	3000	4	3061.7088395782325
1563	akole	soybean	akole:soybean	2015-11-01	3250	4	3316.8512428764184
1737	akole	soybean	akole:soybean	2014-10-01	2860	4	2918.829093731248
1738	akole	soybean	akole:soybean	2015-10-01	3120	4	3184.1771931613616
1739	akole	soybean	akole:soybean	2016-10-01	2875	4	2934.1376379291396
1989	akole	soybean	akole:soybean	2014-09-01	3100	3	3095.1334343280737
1990	akole	soybean	akole:soybean	2015-09-01	3000	3	2995.2904203174908
1991	akole	soybean	akole:soybean	2016-09-01	3000	3	2995.2904203174908
23778	akole	soybean	akole:soybean	2016-11-01	2806	4	2863.71833461884
4	akole	wheat(husked)	akole:wheat(husked)	2015-04-01	1644	2	1631.7017973621557
5	akole	wheat(husked)	akole:wheat(husked)	2016-04-01	1725	2	1712.0958640205101
177	akole	wheat(husked)	akole:wheat(husked)	2015-08-01	1681	3	1666.8522379873789
178	akole	wheat(husked)	akole:wheat(husked)	2016-08-01	1800	3	1784.8507009977882
349	akole	wheat(husked)	akole:wheat(husked)	2014-12-01	1675	4	1682.4636149574935
350	akole	wheat(husked)	akole:wheat(husked)	2015-12-01	1663	4	1670.4101442831711
521	akole	wheat(husked)	akole:wheat(husked)	2015-02-01	1258	1	1266.6380330191516
522	akole	wheat(husked)	akole:wheat(husked)	2016-02-01	1638	1	1649.2472957753341
694	akole	wheat(husked)	akole:wheat(husked)	2015-01-01	1670	1	1681.4670231653286
695	akole	wheat(husked)	akole:wheat(husked)	2016-01-01	1660	1	1671.3983583559552
868	akole	wheat(husked)	akole:wheat(husked)	2015-07-01	1680	3	1665.8606542646023
869	akole	wheat(husked)	akole:wheat(husked)	2016-07-01	1819	3	1803.6907917305425
1037	akole	wheat(husked)	akole:wheat(husked)	2015-06-01	1638	2	1625.7466813133888
1038	akole	wheat(husked)	akole:wheat(husked)	2016-06-01	1788	2	1774.6245825325636
1211	akole	wheat(husked)	akole:wheat(husked)	2015-03-01	1688	1	1699.5906198222003
1212	akole	wheat(husked)	akole:wheat(husked)	2016-03-01	1650	1	1661.3296935465821
1385	akole	wheat(husked)	akole:wheat(husked)	2015-05-01	1625	2	1612.8439298743936
1386	akole	wheat(husked)	akole:wheat(husked)	2016-05-01	1725	2	1712.0958640205101
1558	akole	wheat(husked)	akole:wheat(husked)	2014-11-01	1663	4	1670.4101442831711
1559	akole	wheat(husked)	akole:wheat(husked)	2015-11-01	1663	4	1670.4101442831711
1731	akole	wheat(husked)	akole:wheat(husked)	2014-10-01	1675	4	1682.4636149574935
1732	akole	wheat(husked)	akole:wheat(husked)	2015-10-01	1675	4	1682.4636149574935
1733	akole	wheat(husked)	akole:wheat(husked)	2016-10-01	1731	4	1738.7131447709976
1984	akole	wheat(husked)	akole:wheat(husked)	2014-09-01	1706	3	1691.6418310567926
1985	akole	wheat(husked)	akole:wheat(husked)	2015-09-01	1650	3	1636.1131425813057
1986	akole	wheat(husked)	akole:wheat(husked)	2016-09-01	1705	3	1690.650247334016
23776	akole	wheat(husked)	akole:wheat(husked)	2016-11-01	1713	4	1720.6329387595142
16787	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-04-01	1600	2	1478.3403759244989
16788	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-04-01	4000	2	3695.850939811247
16804	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-08-01	2303	3	2288.280121824257
16805	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-08-01	4004	3	3978.407992958891
16821	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2014-12-01	1600	4	1604.6558936600156
16822	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-12-01	3657	4	3667.6416269466736
16839	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-02-01	1600	1	1598.7185348023013
16840	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-02-01	3813	1	3809.946108250734
16857	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-01-01	1600	1	1598.7185348023013
16858	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-01-01	3750	1	3746.9965659428935
16875	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-07-01	2223	3	2208.791450636267
16876	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-07-01	4000	3	3974.4335593994915
16893	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-06-01	3281	2	3031.521733380175
16894	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-06-01	4000	2	3695.850939811247
16911	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-03-01	1600	1	1598.7185348023013
16912	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-03-01	3944	1	3940.8411882876726
16929	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-05-01	2276	2	2102.9391847525994
16930	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-05-01	3802	2	3512.90631829059
16947	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2014-11-01	1600	4	1604.6558936600156
16948	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-11-01	3500	4	3510.1847673812845
16965	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2014-10-01	1600	4	1604.6558936600156
16966	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-10-01	2429	4	2436.0682285626112
16967	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-10-01	4000	4	4011.639734150039
16992	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2014-09-01	1603	3	1592.7542489293462
16993	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2015-09-01	3272	3	3251.086651588784
16994	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-09-01	4000	3	3974.4335593994915
23743	alibag	rice(paddy-hus)	alibag:rice(paddy-hus)	2016-11-01	3782	4	3793.005368638862
2680	amarawati	black gram	amarawati:black gram	2015-04-01	5938	2	5593.807361316052
2681	amarawati	black gram	amarawati:black gram	2016-04-01	9214	2	8679.91596954633
2725	amarawati	black gram	amarawati:black gram	2015-08-01	6537	3	6544.459464655546
2726	amarawati	black gram	amarawati:black gram	2016-08-01	7001	3	7008.988941724565
2773	amarawati	black gram	amarawati:black gram	2014-12-01	5222	4	5398.20825554658
2774	amarawati	black gram	amarawati:black gram	2015-12-01	8134	4	8408.46915944387
2821	amarawati	black gram	amarawati:black gram	2015-02-01	5441	1	5529.764422448271
2822	amarawati	black gram	amarawati:black gram	2016-02-01	7856	1	7984.162709566921
2867	amarawati	black gram	amarawati:black gram	2015-01-01	5407	1	5495.209746770411
2868	amarawati	black gram	amarawati:black gram	2016-01-01	8141	1	8273.812196866638
2914	amarawati	black gram	amarawati:black gram	2015-07-01	6309	3	6316.199290578528
2915	amarawati	black gram	amarawati:black gram	2016-07-01	8917	3	8927.175316863011
2962	amarawati	black gram	amarawati:black gram	2015-06-01	6604	2	6221.203067384845
2963	amarawati	black gram	amarawati:black gram	2016-06-01	10216	2	9623.835635433612
3010	amarawati	black gram	amarawati:black gram	2015-03-01	5675	1	5767.581896231196
3011	amarawati	black gram	amarawati:black gram	2016-03-01	8321	1	8456.748715161195
3058	amarawati	black gram	amarawati:black gram	2015-05-01	6588	2	6206.130497869679
3059	amarawati	black gram	amarawati:black gram	2016-05-01	8768	2	8259.768094311072
3106	amarawati	black gram	amarawati:black gram	2014-11-01	5100	4	5272.091555589345
3107	amarawati	black gram	amarawati:black gram	2015-11-01	7885	4	8151.067042318036
3154	amarawati	black gram	amarawati:black gram	2015-10-01	9797	4	10127.584503942904
3155	amarawati	black gram	amarawati:black gram	2016-10-01	5659	4	5849.954139819628
3222	amarawati	black gram	amarawati:black gram	2015-09-01	7667	3	7675.748923896906
3223	amarawati	black gram	amarawati:black gram	2016-09-01	6713	3	6720.660300785174
23113	amarawati	black gram	amarawati:black gram	2016-11-01	5589	4	5777.5920988605585
2674	amarawati	gram	amarawati:gram	2015-04-01	3953	2	3783.559398228444
2675	amarawati	gram	amarawati:gram	2016-04-01	5292	2	5065.164769902587
2719	amarawati	gram	amarawati:gram	2015-08-01	4639	3	4404.893916698929
2720	amarawati	gram	amarawati:gram	2016-08-01	6737	3	6397.018822332548
2767	amarawati	gram	amarawati:gram	2014-12-01	2672	4	2630.4101845887003
2768	amarawati	gram	amarawati:gram	2015-12-01	4746	4	4672.128269482774
2815	amarawati	gram	amarawati:gram	2015-02-01	3698	1	3855.905166887935
2816	amarawati	gram	amarawati:gram	2016-02-01	4228	1	4408.536248134718
2862	amarawati	gram	amarawati:gram	2015-01-01	3079	1	3210.473771997824
2863	amarawati	gram	amarawati:gram	2016-01-01	4472	1	4662.955085538898
2908	amarawati	gram	amarawati:gram	2015-07-01	4398	3	4176.055927062275
2909	amarawati	gram	amarawati:gram	2016-07-01	7795	3	7401.62709218973
2956	amarawati	gram	amarawati:gram	2015-06-01	4384	2	4196.085100387933
2957	amarawati	gram	amarawati:gram	2016-06-01	6673	2	6386.969861972782
3004	amarawati	gram	amarawati:gram	2015-03-01	3725	1	3884.0580710269223
3005	amarawati	gram	amarawati:gram	2016-03-01	4267	1	4449.201554113256
3052	amarawati	gram	amarawati:gram	2015-05-01	4515	2	4321.46994257562
3053	amarawati	gram	amarawati:gram	2016-05-01	5792	2	5543.73286985559
3100	amarawati	gram	amarawati:gram	2014-11-01	2600	4	2559.530868237508
3101	amarawati	gram	amarawati:gram	2015-11-01	10347	4	10185.94842063596
3148	amarawati	gram	amarawati:gram	2015-10-01	4929	4	4852.279865208722
